"Console Name","Game Name","Price","Condition","Rating","Region","Included","Quantity","UPC","Sold","Sold-Date"
"NES","wheel of fortune family edition","","","","","","2","","",""
"NES","wheel of fortune featuring vanna white ","","","","","","1","","",""
"NES","wheel of fortune junior edition","","","","","","2","","",""
"NES","twin cobra","","","","","","1","","",""
"NES","vegas dream","","","","","","0","","",""
"NES","win losse or draw","","","","","","1","","",""
"NES","snoopy's silly sport spectacular","","","","","","1","","",""
"NES","pinball","","","","","","2","","",""
"NES","othello","","","","","","2","","",""
"NES","orb 3d","","","","","","0","","",""
"NES","bo jackson baseball","","","","","","1","","",""
"NES","marble madness ","","","","","","2","","",""
"NES","magmax","","","","","","2","","",""
"NES","buggs bunny crazy castle","","","","","","0","","",""
"NES","bump' n' jump","","","","","","1","","",""
"NES","little league baseball championship series ","","","","","","2","","",""
"NES","zanac","","","","","","1","","",""
"NES","jordan vs bird ","","","","","","0","","",""
"NES","metal gear","","","","","","1","","",""
"NES","bigfoot","","","","","","1","","",""
"NES","captain sky hawk ","","","","","","3","","",""
"NES","casino kid ","","","","","","2","","",""
"NES","the battle of olympus","","","","","","1","","",""
"NES","the goonies 2 ","","","","","","0","","",""
"NES","ice hockey","","","","","","1","","",""
"NES","gotcha ","","","","","","3","","",""
"NES","the karate kid ","","","","","","1","","",""
"NES","turbo racing","","","","","","1","","",""
"NES","iron tank","","","","","","0","","",""
"NES","ikari warriors","","","","","","1","","",""
"NES","dragon spirit ","","","","","","1","","",""
"NES","iron sword wizards and warriors 2","","","","","","1","","",""
"NES","bandai golf","","","","","","2","","",""
"NES","top secret episode golgo 13","","","","","","2","","",""
"NES","kung fu","","","","","","4","","",""
"NES","nes play action football","","","","","","3","","",""
"NES","astyanax","","","","","","2","","",""
"NES","double dribble","","","","","","2","","",""
"NES","dodge ball","","","","","","1","","",""
"NES","gauntlet ","","","","","","1","","",""
"NES","caesars palace","","","","","","0","","",""
"NES","world games","","","","","","1","","",""
"NES","super contra ","","","","","","0","","",""
"NES","wrath of the black manta ","","","","","","5","","",""
"NES","world gp","","","","","","1","","",""
"NES","dragon power","","","","","","0","","",""
"NES","tiger heli","","","","","","1","","",""
"NES","baseball","","","","","","2","","",""
"NES","dr mario","","","","","","0","","",""
"NES","super spike v ball world cup","","","","","","1","","",""
"NES","tecmo bowl","","","","","","3","","",""
"NES","karate champ","","","","","","3","","",""
"NES","tecmo world wrestling ","","","","","","2","","",""
"NES","the adventure of bayou billy","","","","","","5","","",""
"NES","mlb","","","","","","3","","",""
"NES","golf ","","","","","","4","","",""
"NES","sky shark","","","","","","2","","",""
"NES","super spike v ball ","","","","","","2","","",""
"NES","10 yard fight","","","","","","4","","",""
"NES","skate or die ","","","","","","4","","",""
"NES","the secret scroll flying dragon","","","","","","0","","",""
"NES","bases loaded ","","","","","","2","","",""
"NES","bases loaded 2 ","","","","","","4","","",""
"NES","bases loaded 3","","","","","","1","","",""
"NES","star voyager ","","","","","","3","","",""
"NES","slalom","","","","","","2","","",""
"NES","star soldier ","","","","","","2","","",""
"NES","super mario triple pack","","","","","","1","","",""
"NES","stealth","","","","","","2","","",""
"NES","trog","","","","","","1","","",""
"NES","swords and serpents","","","","","","1","","",""
"NES","talking super jeporday ","","","","","","2","","",""
"NES","sesame street 123","","","","","","3","","",""
"NES","super mario bros","","","","","","0","","",""
"NES","super mario duck hunt","","","","","","10","","",""
"NES","super off road ","","","","","","3","","",""
"NES","taboo the sixth sence ","","","","","","1","","",""
"NES","","","","","","","3","","",""
"NES","Raid on bungeling bay","","","","","","1","","",""
"NES","Duck Tales","","","","","","0","","",""
"NES","Dark wing duck ","","","","","","0","","",""
"NES","Contra ","","","","","","2","","",""
"NES","Castlevania 2 Simon's Quest ","","","","","","4","","",""
"NES","Cavemen Games","","","","","","1","","",""
"NES","Deadly Towers","","","","","","2","","",""
"NES","Destination EarthStar","","","","","","1","","",""
"NES","Double Dragon ","","","","","","0","","",""
"NES","Double Dragon 2","","","","","","3","","",""
"NES","Double Dragon 3","","","","","","0","","",""
"NES","8 eyes ","","","","","","2","","",""
"NES","Excitebike ","","","","","","1","","",""
"NES","a boy and his blob","","","","","","0","","",""
"NES","adventure island ","","","","","","1","","",""
"NES","adventures of tom sawer ","","","","","","1","","",""
"NES","al unser jr. turbo racing ","","","","","","0","","",""
"NES","Bad Dudes","","","","","","1","","",""
"NES","Batman ","","","","","","1","","",""
"NES","Battle Chess","","","","","","0","","",""
"NES","Bubble Bobble","","","","","","1","","",""
"NES","Bump n Jump","","","","","","1","","",""
"NES","BurgerTime ","","","","","","1","","",""
"NES","Rbi baseball ","","","","","","1","","",""
"NES","Magic Johnson Fast Break","","","","","","1","","",""
"NES","Metroid","","","","","","1","","",""
"NES","Mike Tyson's Punch out","","","","","","1","","",""
"NES","laser invation","","","","","","1","","",""
"NES","little nemo the dream master","","","","","","0","","",""
"NES","lolo","","","","","","0","","",""
"NES","mad max","","","","","","1","","",""
"NES","mag max ","","","","","","1","","",""
"NES","rc pro am","","","","","","0","","",""
"NES","jaws ","","","","","","0","","",""
"NES","Jurassic park","","","","","","1","","",""
"NES","kings of the beach ","","","","","","1","","",""
"NES","the last ninja","","","","","","1","","",""
"NES","milons secrete castle ","","","","","","2","","",""
"NES","Festers quest ","","","","","","2","","",""
"NES","Friday the 13th","","","","","","0","","",""
"NES","goal","","","","","","0","","",""
"NES","ghostbusters ","","","","","","1","","",""
"NES","Godzilla monster of monsters ","","","","","","0","","",""
"NES","the secret scroll flying dragon","","","","","","1","","",""
"NES","venice beach ","","","","","","0","","",""
"NES","gilligans island ","","","","","","1","","",""
"NES","street fighter 2010","","","","","","1","","",""
"NES","lolo 3","","","","","","1","","",""
"NES","heavy barrel","","","","","","0","","",""
"NES","high speed ","","","","","","0","","",""
"NES","Home alone ","","","","","","1","","",""
"NES","Image Fight","","","","","","1","","",""
"NES","Jackel","","","","","","1","","",""
"NES","dino riki","","","","","","0","","",""
"NES","xeviuos","","","","","","2","","",""
"NES","robo warrior ","","","","","","1","","",""
"NES","skate or die 2 ","","","","","","1","","",""
"NES","solomon's key ","","","","","","1","","",""
"NES","star tropics ","","","","","","1","","",""
"NES","mtv remote control","","","","","","1","","",""
"NES","muppet adventure ","","","","","","2","","",""
"NES","Ninja Gaiden ","","","","","","2","","",""
"NES","pow","","","","","","2","","",""
"NES","punch out ","","","","","","0","","",""
"NES","Rampage","","","","","","0","","",""
"NES","the simpsons bart vs the world","","","","","","2","","",""
"NES","yoshi's cookie ","","","","","","1","","",""
"NES","top gun","","","","","","1","","",""
"NES","terminator 2","","","","","","0","","",""
"NES","dash galaxy","","","","","","2","","",""
"NES","the black bass","","","","","","0","","",""
"NES","the mafat conspiracy ","","","","","","1","","",""
"NES","The legend of kage ","","","","","","0","","",""
"NES","The Bugs Bunny Birthday Blowut","","","","","","0","","",""
"NES","amagon ","","","","","","1","","",""
"NES","where's waldo","","","","","","1","","",""
"NES","athena","","","","","","1","","",""
"NES","trog","","","","","","1","","",""
"NES","wwf wrestle mania challange ","","","","","","0","","",""
"NES","Nintendo world cup","","","","","","0","","",""
"NES","win loose or draw ","","","","","","1","","",""
"NES","Mickey Mousecapade","","","","","","2","","",""
"NES","dr chaos","","","","","","2","","",""
"NES","big bird's hide and speak","","","","","","1","","",""
"NES","silent service ","","","","","","1","","",""
"NES","evert and lendl in top players tennis ","","","","","","0","","",""
"NES","california games ","","","","","","0","","",""
"NES","kid cool","","","","","","1","","",""
"NES","super mario bros 2 ","","","","","","0","","",""
"NES","super mario bros 3","","","","","","3","","",""
"NES","super pitfall","","","","","","0","","",""
"NES","super jeopardy","","","","","","0","","",""
"NES","super tecmo bowl","","","","","","2","","",""
"NES","super glove ball ","","","","","","1","","",""
"NES","tennis","","","","","","1","","",""
"NES","tmnt 2","","","","","","0","","",""
"NES","the legend of zelda","","","","","","0","","",""
"NES","zelda 2 the adventure of link","","","","","","0","","",""
"NES","the ultimate stuntman","","","","","","0","","",""
"NES","mig 29","","","","","","1","","",""
"NES","quattro adventure ","","","","","","1","","",""
"NES","rbi baseball 3","","","","","","1","","",""
"NES","alien syndrome","","","","","","1","","",""
"NES","indiana jones","","","","","","1","","",""
"NES","pac man","","","","","","2","","",""
"NES","vindicators ","","","","","","0","","",""
"NES","rbi baseball 2","","","","","","1","","",""
"NES","river city ransom","","","","","","0","","",""
"NES","galaga","","","","","","0","","",""
"NES","snow bros","","","","","","0","","",""
"NES","arch rivals ","","","","","","1","","",""
"NES","duck tales 2","","","","","","0","","",""
"NES","exodus ultima ","","","","","","2","","",""
"NES","the simpsons bart vs the space mutants ","","","","","","2","","",""
"NES","legacy of the wizard ","","","","","","0","","",""
"NES","snake's revenge ","","","","","","1","","",""
"NES","star force","","","","","","1","","",""
"NES","fisher price i can remember ","","","","","","1","","",""
"NES","sesame street 123 ","","","","","","1","","",""
"NES","spy vs spy","","","","","","1","","",""
"NES","galaxy 5000","","","","","","1","","",""
"NES","metroid","","","","","","1","","",""
"NES","castle of the dragon","","","","","","0","","",""
"NES","bad news baseball","","","","","","0","","",""
"NES","blades of steel ","","","","","","1","","",""
"NES","tiny toon","","","","","","1","","",""
"NES","destiny of an emperor ","","","","","","1","","",""
"NES","life force","","","","","","1","","",""
"NES","ghosts'n goblins ","","","","","","1","","",""
"NES","tecmo nba basketball","","","","","","1","","",""
"NES","kid niki","","","","","","1","","",""
"NES","mega man 3","","","","","","0","","",""
"NES","donkey kong ","","","","","","0","","",""
"NES","xenophobe","","","","","","1","","",""
"NES","rush'n attack","","","","","","1","","",""
"NES","chip and dale rescue rangers ","","","","","","0","","",""
"NES","castlevania ","","","","","","0","","",""
"NES","castlevania 3 dracula's curse ","","","","","","2","","",""
"NES","the gaurdian legend ","","","","","","1","","",""
"NES","mega man 2","","","","","","1","","",""
"NES","kid icarus ","","","","","","0","","",""
"NES","dick tracy ","","","","","","1","","",""
